page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.ag.ch/de/verwaltung/dfr/statistik/erhebungen/bildungsstatistik/step-i-regelschulen,aargau,No,No,No,,,"Provides information on data collection for regular schools, including deadlines and procedures for data entry."
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/ressourcenschutz/stofflicher-gewaesserschutz/hof-recyclingduenger,aargau,No,No,No,,,"The page provides guidelines on the efficient use of farm and recycling fertilizers, focusing on nutrient balance and legal requirements."
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/programm-labiola/merkblaetter-labiola,aargau,No,Yes,No,PDF,"Environment, agriculture and natural resources",Offers various PDF guides related to agricultural practices and biodiversity.
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/landwirtschaftliches-bauen/baugesuchseingabe,aargau,No,No,No,,,The page provides information and forms for submitting building applications related to agriculture in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/direktzahlungen-beitraege/beitragsarten/biodiversitaetsbeitraege,aargau,No,No,No,,,The page discusses biodiversity contributions in agriculture in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/boden-pachtrecht/pachtrecht/pachtzins,aargau,No,No,No,,,Discusses the legal foundations and calculations for agricultural lease rates in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/dfr/geoportal/agis-netzwerk,aargau,Yes,No,No,,,"The page describes the AGIS Service Center's role in providing geoinformation infrastructure, including GIS software and licensing."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/umweltdaten-portal-envis,aargau,Yes,No,No,,,"Discusses EnVIS, a WebGIS application for environmental data monitoring and analysis."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/oberflaechengewaesser/hallwilersee/neobiota-schutzmassnahmen-fuer-den-hallwilersee,aargau,No,No,No,,,Discusses protective measures against invasive species in the Hallwilersee lake.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/merkblaetter-und-vollzugshilfe,aargau,No,No,No,,,"Provides various guidelines and informational brochures related to environmental protection, waste management, and other topics."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/grundwasser/grundwassernutzung-schutzzonen,aargau,No,No,No,,,"The page discusses various aspects of groundwater use and protection zones, including regulations and documentation."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/boden/pruefperimeter-bodenaushub-chemischer-bodenschutz,aargau,No,No,No,,,Discusses the guidelines and regulations for soil excavation and chemical soil protection in the canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/belastete-standorte-altlasten/kataster-der-belasteten-standorte,aargau,No,No,No,,,The page provides information on contaminated sites and their impact on the environment.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/abfallwirtschaft/sonderabfaelle/betriebsnummer,aargau,Yes,Yes (webpage guide),No,Webpage,"Environment, agriculture and natural resources",The page provides a guide on how to apply for a business number in the VeVA-Online database for waste management.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/abfallwirtschaft/sonderabfaelle,aargau,No,No,No,,,"The page provides information on the special treatment required for hazardous waste, including regulations and procedures for disposal."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/natur-im-siedlungsraum/klimaoase,aargau,No,No,No,,,"Discusses the concept of ""Klimaoase,"" a tree-planting initiative aimed at mitigating the effects of climate change in urban areas."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/natur-im-siedlungsraum/beratung-und-hilfsmittel,aargau,No,No,No,,,"The page offers consultation and tools for sustainable green space management and nature in urban areas, primarily targeting private individuals, municipalities, and companies."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/arten-und-lebensraeume/pflege-und-unterhalt/beitragswesen-naturschutz,aargau,No,No,No,,,Discusses funding and support for nature and landscape conservation projects in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/aktiv-fuer-natur-und-landschaft/beitragswesen-naturschutz,aargau,No,No,No,PDF,,Discusses funding mechanisms for natural and landscape conservation projects in Kanton Aargau.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/aktiv-fuer-natur-und-landschaft/angebot-fuer-gemeinden/nachhaltiges-gruen-in-aargauer-gemeinden,aargau,No,No,No,,,The page offers information on how municipalities can make the maintenance of public green spaces more sustainable.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/nachhaltige-entwicklung/nachhaltigkeit-in-gemeinden,aargau,No,No,No,,,"The page focuses on sustainable development in municipalities, offering information on funding opportunities and networking events."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/hydrometrie/projekte,aargau,Yes,No,No,,,"The page discusses various projects related to hydrometry, including the use of software for data collection and analysis."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/hochwasser-pikettdienst,aargau,No,No,No,,,"The webpage provides information about the flood emergency service in the Canton of Aargau, including its organization and responsibilities."
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/gefahrenkarte-hochwasser/gefahrenkarte-nach-untersuchungsgebiet,aargau,No,No,No,,,The page provides flood hazard maps and technical reports for various regions in the canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/ueber-uns/organisation/vertretungen-kommissionen/jagdpruefungskommission,aargau,No,No,No,,,The page provides information about the Hunting Examination Commission and its members.
https://www.ag.ch/de/verwaltung/bvu/test-dynamische-inhalte?dc=721ac306-c39b-46f6-8116-dcf8a0280080_de,aargau,No,No,No,,,Appears to be another login page for accessing electronic services of the cantonal administration.
https://www.ag.ch/de/verwaltung/bvu/test-dynamische-inhalte?dc=58feb05c-897c-41eb-8c62-45f674124b72_de,aargau,No,No,No,,,Appears to be a login page for accessing electronic services of the cantonal administration.
https://www.ag.ch/de/verwaltung/bvu/test-dynamische-inhalte?dc=0b054779-12a6-4da4-90a9-6922f0c4e2eb_de,aargau,Yes,No,No,,,Appears to be a login page for accessing electronic services of the cantonal administration.
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/innenentwicklung/werkzeugkasten/werkzeugkasten-4,aargau,No,No,No,,,"Discusses planning tools for urban development, includes PDFs but not related to software."
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/innenentwicklung/werkzeugkasten/werkzeugkasten-2,aargau,No,No,No,,,"The page offers a toolbox for municipalities and planners, providing various types of information and guidelines for internal development, including climate, housing for the elderly, and community-friendly designs."
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/digitale-services,aargau,Yes,No,No,,,"The page discusses ePlanung, a digital service for paperless preliminary examination and approval procedures in land use planning."
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/strassennetz/ortsdurchfahrten,aargau,No,No,No,,,The page discusses the importance of road design in urban areas and its impact on community life.
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/signalisation-und-markierungen/richtlinien,aargau,No,No,No,,,"The page provides guidelines and forms related to road signage and markings, including fees for signage requests and various types of wayfinders."
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/newsletter,aargau,No,No,No,,,"The page provides newsletters from the Department of Civil Engineering, covering various topics related to infrastructure but not specifically about software."
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/mobilitaet/verkehrsdaten/verkehrserhebungen,aargau,No,No,No,,,The page is about traffic data collection and analysis in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/mobilitaet/aargaumobil/innovative-projekte,aargau,No,No,No,,,"The page discusses innovative projects in the field of mobility management in the Kanton Aargau, including digitalization and automated driving."
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/fuss-veloverkehr,aargau,No,No,No,,,"The page outlines strategies and guidelines for the development of pedestrian and bicycle traffic in the Canton of Aargau, including safety measures and infrastructure planning."
https://www.ag.ch/de/verwaltung/bvu/jagd-fischerei/fischerei/informationen-fuer-fischerinnen-und-fischer/wichtige-dokumente-termine,aargau,No,No,No,,,"The page provides various documents and reports related to fishing in the Kanton Aargau, including studies and guidelines."
https://www.ag.ch/de/verwaltung/bvu/energie/bauen-energie/vollzugshilfen-und-formulare,aargau,No,No,No,,,"The page provides guidelines and forms related to energy laws and regulations, focusing on building and energy technology."
https://www.ag.ch/de/verwaltung/bvu/bauen/umweltvertraeglichkeitspruefung/unterlagen-uvp,aargau,No,No,No,,,"The page provides resources and guidelines related to environmental impact assessments, including PDF documents for various aspects of the process."
https://www.ag.ch/de/verwaltung/bks/ueber-uns/veroeffentlichungen/forschungsprojekte,aargau,No,No,No,,,"The page provides an overview of research projects supported by the Department of Education, Culture, and Sports, focusing on various educational topics."
https://www.ag.ch/de/verwaltung/bks/ueber-uns/extranets,aargau,Yes,No,No,,,"Describes various extranet portals for schools and other institutions, offering functionalities like job postings and document reporting."
https://www.ag.ch/de/verwaltung/bks/sonderschulen-behindertenbetreuung/kinder-und-jugendliche/wohnen-und-entlastung,aargau,No,No,No,,,"The page provides information on housing and relief services for children, adolescents, and young adults with impairments or in social or familial distress."
https://www.ag.ch/de/verwaltung/bks/sonderschulen-behindertenbetreuung/kinder-und-jugendliche/sonderschulung-und-berufsbildung,aargau,No,No,No,,,The page provides information on special schools and vocational training programs for children and young adults with disabilities.
https://www.ag.ch/de/verwaltung/bks/sonderschulen-behindertenbetreuung/kinder-und-jugendliche/ambulante-angebote,aargau,No,No,No,,,The page provides information on outpatient services for children and adolescents with disabilities in the canton of Aargau.
https://www.ag.ch/de/verwaltung/bks/sonderschulen-behindertenbetreuung/fuer-einrichtungen/anerkannte-einrichtungen/finanzen,aargau,No,No,No,,,Discusses financial aspects of special needs care in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/prozessor/gefoerderte-projekte?dc=775f70f7-3c28-4e66-a68a-770ebaf321c6_de,aargau,No,No,No,,,The page discusses a project where students engaged in creative activities related to urban planning and public spaces.
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/prozessor/gefoerderte-projekte?dc=15157866-b288-498c-ba75-b75c50679b9e_de,aargau,No,No,No,,,The page discusses an interdisciplinary project for students that focuses on the concept of rules in games and performances.
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=e53ed126-6bdf-4c82-ad8e-95710d0e5dd5_de,aargau,Yes,Yes,No,Webpage,Education,The page offers a program where students can learn about programming small robots through playful activities.
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=a5085d61-720e-4078-b953-7c556ac3de64_de,aargau,No,No,No,,,"Describes a workshop on graffiti and street art, including its history and techniques, for school classes."
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=91d81898-1c88-4fd9-a31c-51eb9d1d7152_de,aargau,No,No,No,,,"Discusses a drumming workshop for schools, aimed at team-building and musical education."
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=7e4261ae-8d84-408e-b2b8-343db27ef9d7_de,aargau,No,No,No,,,"The page is about a film project for school classes, focusing on various aspects of filmmaking."
