page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/infos-zu-schutzbeduerftigen-aus-der-ukraine/sachspenden,No,No,No,,,"The page provides information on material donations for refugees from Ukraine, specifying the types of items needed and the drop-off location.",basel_land
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/integration/aktuelles/archiv,No,No,No,,,"The page contains an archive of articles and information related to integration, migration, and social issues. It does not focus on software or provide guides about software.",basel_land
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/primarstufe/laufbahn/uebertritt-in-die-sekundarstufe-i,,,,,,"The page returned no content, indicating that the content is not available or could not be retrieved.",basel_land
https://bdlf.fr.ch/app/de/change_documents/2087,No,No,No,,,The content could not be retrieved for analysis.,freiburg
https://www.fr.ch/de/nhmf/schulen/leihmaterial,No,No,No,,,The page is about a loan service for educational materials provided by the Natural History Museum of Freiburg.,freiburg
https://www.fr.ch/de/rimu/rubd-ne/detektiv-trail-die-verschwundenen-gelehrten/raetseltour-die-spielanleitung,No,No,No,,,The page provides instructions for a mystery-solving tour involving 12 posts and various clues.,freiburg
https://www.fr.ch/de/baka/news,No,No,No,,,The content could not be retrieved for analysis.,freiburg
https://bdlf.fr.ch/app/de/texts_of_law/134.11/versions/7665?all_languages=true&diff=split,No,No,No,,,The content could not be retrieved for analysis.,freiburg
https://www.fr.ch/de/ilfd/news/freizeitaktivitaeten-im-wald-verhaltensregeln-zum-wohle-der-natur,No,No,No,,,The page provides guidelines for recreational activities in the forest to ensure safety and environmental conservation.,freiburg
https://www.fr.ch/de/sjsd/aj/news,No,No,No,,,"The page contains news and updates related to the Department of Justice, including legal matters and organizational changes.",freiburg
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-einfuehrung-0,Yes,Yes,No,Webpage,"Maps, infrastructures and territorial planning","The page is a user guide for DSK2, a software developed for Internet Explorer and Mozilla Firefox, focusing on electronic document management in the context of mapping and planning.",freiburg
https://www.fr.ch/de/sjsd/pol/news/verkehrsbeschraenkungen-im-zusammenhang-mit-der-ausstellung-oldtimer-teilemarkt-in-granges-paccot,No,No,No,,,"The page discusses traffic restrictions related to an ""Oldtimer & Parts Market"" exhibition in Granges-Paccot.",freiburg
https://bdlf.fr.ch/app/de/change_documents/2201,No,No,No,,,The content of the page could not be retrieved.,freiburg
https://www.fr.ch/de/sjsd/pol/news/verkehrsbeschraenkungen-im-zusammenhang-mit-der-ausstellung-oldtimer-teilemarkt-in-granges-paccot-0,No,No,No,,,"The page is a media release about traffic restrictions for an ""Oldtimer & Parts Market"" exhibition in Granges-Paccot, similar to the previous one but dated differently.",freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/luft/luftschadstoffemissionen/feuer-im-freien-oder-in-einer-holzfeuerungsanlage,No,No,No,,,"The page provides guidelines on burning plant waste outdoors or in wood-burning facilities, emphasizing legal restrictions and environmental impact.",freiburg
https://bdlf.fr.ch/app/de/change_documents/2317,No,No,No,,,The content of the page could not be retrieved.,freiburg
https://www.fr.ch/de/articles/5000,No,No,No,,,"The page provides documents related to the Building and Housing Register (GWR), including guidelines and a feature catalog.",freiburg
https://www.fr.ch/de/sjsd/pol/news/fahrzeuglenker-nach-selbstunfall-in-duedingen-fluechtig,No,No,No,,,The page is a media release about a car accident in Düdingen where the driver fled the scene.,freiburg
https://www.fr.ch/de/gb/jr/news/zwangsmassnahmengericht,No,No,No,,,The page discusses the appointment of a judge ad hoc to the Zwangsmassnahmengericht.,freiburg
https://www.fr.ch/de/find/news/eine-legislatur-im-zeichen-der-digitalen-transformation,Yes,No,No,,,The page discusses the State Council's digital transformation plan for the legislative period 2022-2026.,freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/download-bereich-dokumente-gesetzesgrundlagen-und-links-import-und-export,No,No,No,,,"The page provides download documents, legal bases, and links related to the import, transit, and export of food, consumer goods, cosmetics, live animals, and animal products.",freiburg
https://www.fr.ch/de/find/pkspf/news/aenderung-einiger-artikel-des-reglements-ueber-den-pensionsplan,No,No,No,,,The page discusses changes to some articles of the regulations concerning the pension plan.,freiburg
https://www.fr.ch/de/steuern/natuerliche-personen/zustellung-des-lohnausweises,Yes,No,Yes,,Finance and taxes,The page discusses the obligation of employers to provide salary certificates and recommends using the certified software Swissdec for electronic transmission.,freiburg
https://www.fr.ch/de/rimu/news/mit-dem-velo-sicher-zur-schule-der-staat-freiburg-und-der-vcs-starten-ein-velobus-pilotprojekt-im-kanton-freiburg,No,No,No,,,The page discusses a pilot project aimed at promoting safe cycling to school for children in the canton of Freiburg.,freiburg
https://bdlf.fr.ch/app/de/change_documents/32,No,No,No,,,The page did not provide content for analysis.,freiburg
https://www.fr.ch/de/rimu/news/dank-schutzaktion-mehr-als-10-100-amphibien-gerettet,No,No,No,,,The page discusses an initiative to save amphibians by setting up fences along roads in the canton of Freiburg.,freiburg
https://www.fr.ch/de/sjsd/spa/news/js-nationales-jugendsportlager-in-tenero,No,No,No,,,"The page discusses a national youth sports camp in Tenero, where various sports activities are offered to young people.",freiburg
https://www.fr.ch/de/sjsd/pol/news/nationale-aktionswoche-sensibilisiert-fuer-mehr-sicherheit-im-digitalen-raum,Yes,Yes,Yes,Webpage,Social and public security,The page discusses a national action week focused on increasing awareness about cybersecurity and offers a guide on how to protect oneself online.,freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/lebensmittel/download-bereich-dokumente-gesetzesgrundlagen-und-links-trinkwasser,No,No,No,,,"The page provides download documents, legal bases, and links related to drinking water quality and regulations.",freiburg
https://bdlf.fr.ch/app/de/texts_of_law/411.0.11/versions/7519,No,No,No,,,The content could not be retrieved.,freiburg
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/die-buecherbox-eine-provisorische-und-nachhaltige-bibliothek,No,No,No,,,The page discusses the concept of a sustainable and temporary book exchange system.,freiburg
https://bdlf.fr.ch/app/de/texts_of_law/134.11/versions/5079?all_languages=true&diff=unified,No,No,No,,,The content could not be retrieved.,freiburg
https://www.fr.ch/de/bildung-und-schulen/berufs-studien-und-laufbahnberatung/information-und-dokumentation,No,No,No,,,"The page provides resources for career, study, and vocational guidance.",freiburg
https://www.fr.ch/de/news?fuseaction_pre=List&page=64,No,No,No,,,"The page contains various news articles related to the Canton of Freiburg, covering topics like energy, sports, and public administration.",freiburg
https://www.fr.ch/de/vwbd/ama/news/anmeldung-zur-arbeitslosigkeit-ab-sofort-online-moeglich,Yes,No,No,,E-governance and administration,The page discusses the online registration for unemployment through the Job-Room.ch portal.,freiburg
https://www.fr.ch/de/kub/frebooks,Yes,Yes,No,Webpage,Culture and tourism,"The page offers a digital platform for e-books, audiobooks, and other media, and provides guides on how to use the service.",freiburg
https://www.fr.ch/de/essg/news,No,No,No,,,The page contains news and updates related to the vocational school for social and health services.,freiburg
https://www.fr.ch/de/steuern/natuerliche-personen/verrechnungssteuer-allgemeines-und-dokumente,No,No,No,,,"The page provides information on withholding tax, its procedures, and related forms.",freiburg
https://bdlf.fr.ch/app/de/texts_of_law/115.1/versions/6967,No,No,No,,,The content could not be retrieved.,freiburg
https://www.fr.ch/de/ilfd/news/oberamt-des-saanebezirks-tatiana-veth-wurde-zur-vizeoberamtfrau-und-patrick-nicolet-zum-vizeoberamtmann-ernannt,No,No,No,,,The page announces the appointment of new vice officials for the Saane district.,freiburg
https://www.fr.ch/de/sjsd/pol/news/tour-de-suisse-2023-durchfahrt-durch-das-freiburgerland,No,No,No,,,"The page discusses the 86th edition of the Tour de Suisse cycling event taking place from June 11 to 18, 2023, and its impact on traffic in the Freiburg region.",freiburg
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/reglement-ueber-die-arbeitszeit-und-flexible-arbeitszeitmodelle,No,No,No,,,"The page provides regulations, commentary, and guidelines on working hours and flexible working models for the State of Freiburg employees.",freiburg
https://www.fr.ch/de/arbeit-und-unternehmen/handel/gesetzliche-metrologie,No,No,No,,,The page provides information on the legal framework for the control of weights and measures in the State of Freiburg.,freiburg
https://www.fr.ch/de/covid19/news/staatsrat-regelt-einzelheiten-fuer-die-bewilligung-von-grossveranstaltungen,No,No,No,,,"The page outlines the State Council's regulations for granting permissions for large events, focusing on safety measures and conditions.",freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/landwirtschaftliche-oekonomiebauten,No,No,No,,,The page provides supplementary documents and FAQs regarding building applications for agricultural facilities and economic buildings.,freiburg
https://www.fr.ch/de/kub/app/bibliotheques/94,Yes,No,No,,,"The page describes the public school and community library in St. Antoni, mentioning that it uses the software Winmedio.net for cataloging its collection.",freiburg
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/abteilung-logistik-und-informatik,Yes,No,No,,,"The page describes the Logistics and Informatics Division of the Cantonal Police, detailing its responsibilities in information technology and telecommunications.",freiburg
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/gleichstellung-im-erwerbsleben-und-in-der-kantonsverwaltung/gleichstellung-von-frau-und-mann-im-erwerbsleben/gleichstellung-im-erwerbsleben-informationen-fuer-unternehmen/lohngleichheit,No,No,No,,,"The page discusses gender wage equality and suggests using the software Logib for wage equality checks, but it is not a guide about the software.",freiburg
https://bdlf.fr.ch/app/de/change_documents/2838,No,No,No,,,The content of the page could not be retrieved for analysis.,freiburg
https://bdlf.fr.ch/app/de/change_documents/563,No,No,No,,,The content of the page could not be retrieved for analysis.,freiburg
https://www.fr.ch/de/rimu/rubd-ne/news/nachhaltigkeit-von-meinem-balkon-aus-5-indoor-garten,No,No,No,,,"The page provides tips for creating an indoor garden, focusing on sustainability and natural methods for plant care.",freiburg
https://www.fr.ch/de/bildung-und-schulen/mittelschulen/nachteilsausgleich-in-den-mittelschulen-s2,No,No,No,,,Discusses measures for students with disabilities in middle schools.,freiburg
https://www.fr.ch/de/bildung-und-schulen/universitaet-und-hochschulen/privatlektionen,No,No,No,,,Discusses a course aimed at improving communication skills in the professional world.,freiburg
https://bdlf.fr.ch/app/de/change_documents/4256,No,No,No,,,No content available for analysis.,freiburg
https://www.fr.ch/de/vwbd/bba/waehrend-der-lehre/qualifikationskommissionen-und-experteninnen,No,No,No,,,Discusses the roles and responsibilities of qualification commissions and experts in vocational training.,freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/entwaesserung-und-abwasserreinigung/dokumentation-entwaesserung,No,No,No,,,"Provides information on drainage and wastewater treatment concepts for municipalities, architects, and engineers.",freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/planung-der-trinkwasserversorgung/dokumentation-trinkwasser-infrastruktur,No,No,No,,,Provides guidelines and resources for the planning and management of drinking water infrastructure.,freiburg
https://www.fr.ch/de/bkad/datei/zusammenarbeit-schule-familie,No,No,No,,,Discusses the importance of collaboration between schools and families for a successful educational experience.,freiburg
https://bdlf.fr.ch/app/de/change_documents/1225,No,No,No,,,No content available for analysis.,freiburg
https://bdlf.fr.ch/app/de/texts_of_law/121.1/versions/6752,No,No,No,,,No content available for analysis.,freiburg
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/gleichstellung-im-erwerbsleben/gleichstellung-in-der-kantonsverwaltung/plan-fuer-die-gleichstellung-von-frau-und-mann-in-der-kantonale-verwaltung-pgkv/pgkv-analysen-der-situation-der,Yes,No,No,,,"Discusses analyses and surveys on gender equality within the cantonal administration, mentions software used for wage equality testing.",freiburg
https://bdlf.fr.ch/app/de/change_documents/3450,No,No,No,,,No content available for analysis.,freiburg
https://www.fr.ch/de/gsd/news/kanton-freiburg-lanciert-frueherkennungsprogramm-fuer-dickdarmkrebs,No,No,No,,,The page discusses a colorectal cancer early detection program in the Canton of Fribourg.,freiburg
https://www.fr.ch/de/alltag/lebensverlauf/kuenftige-mieter,No,No,No,,,The page provides information for individuals interested in renting a subsidized apartment.,freiburg
https://www.fr.ch/de/steuern/natuerliche-personen/lohnausweis,Yes,Yes,No,Webpage,Finance and taxes,"The page provides information on how employers can issue salary statements, including the use of a specific software program for this purpose.",freiburg
https://www.fr.ch/de/gesundheit/vorbeugung-und-foerderung/zahnpflege-und-praevention/tipps-fuer-optimales-zaehneputzen,Yes,Yes,No,App,Health,The page introduces an app called FunDent designed to promote good oral hygiene among children aged 4 to 12.,freiburg
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/wasser-von-oeffentlichen-schwimm-und-strandbaedern,No,No,No,,,The page discusses the regular monitoring of water quality in public swimming and beach pools in the Canton of Fribourg.,freiburg
https://www.fr.ch/de/rimu/news/interkantonales-gymnasium-der-region-broye-die-rohbauarbeiten-haben-begonnen,No,No,No,,,"The page discusses the construction progress of the Interkantonales Gymnasium der Region Broye, a joint project between the cantons of Fribourg and Vaud.",freiburg
https://www.fr.ch/de/ilfd/lsvw/datei/die-importe-und-exporte,No,No,No,,,"The page provides information on import and export regulations for food, living animals, and other goods of animal origin.",freiburg
