page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,number_of_pages,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,Multilingual Support,Low-frequency Jargon,Tables,Lists/Enumerations,an Instructive Example,Feedback Mechanisms
https://www.fr.ch/sites/default/files/contens/ter/_www/files/pdf96/pdcantc_guide_de.pdf,PDF,,Yes,N/A,Kantonaler Richtplan,E-governance and administration,freiburg,,N/A,N/A,1,False,11,6,0,True,False,0,1,675,True,True,False,False,True,False,False,9,1,7,True,False
https://www.ag.ch/media/kanton-aargau/portal/aktuell/anhoerungen/projekt-eanhoerungen/anleitungmeinkonto.pdf,PDF,,Yes,N/A,eAnhörungen,E-governance and administration,aargau,"eAnhörungen, Smart Service Portal",N/A,N/A,1,False,1,3,0,True,False,0,2,496,True,False,False,False,False,True,False,8,0,12,True,False
https://www.ag.ch/media/kanton-aargau/jb/dokumente/ueber-uns/elektronischer-rechtsverkehr/anleitung-zur-einreichung-von-eingaben-in-elektronischer-form.pdf,PDF,,Yes,N/A,"IncaMail, PrivaSphere, SuisseID, SwissSigner",E-governance and administration,aargau,"IncaMail, PrivaSphere, SuisseID, SwissSigner",N/A,N/A,1,False,3,4,0,True,False,0,2,628,True,False,False,False,False,False,False,16,0,2,True,False
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/ga/fachstelle-datenaustausch/anleitung-gmv-0v3-gf.pdf,PDF,,Yes,N/A,AGOBIS,E-governance and administration,aargau,"AGOBIS,GMV (Geres Message Viewer)",N/A,N/A,1,False,9,8,0,True,False,0,2,2008,True,True,False,False,True,False,False,85,19,6,True,False
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/grundbuch/agobis/benutzerhandbuch-neues-agobis.pdf,PDF,,Yes,N/A,AGOBIS,E-governance and administration,aargau,AGOBIS,N/A,N/A,1,False,42,14,0,True,False,0,1,897,True,True,False,False,False,False,False,28,50,0,True,False
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/grundbuch/agobis/benutzeranleitung-elektronische-grundbuchmeldung-neues-agobis.pdf,PDF,,Yes,N/A,AGOBIS,E-governance and administration,aargau,AGOBIS,N/A,N/A,1,False,19,17,0,True,False,0,1,2236,True,True,False,False,True,False,False,117,10,11,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/hr-aargau/anleitungunsealwizard.pdf,PDF,,Yes,N/A,PKI,E-governance and administration,aargau,,N/A,N/A,1,False,8,4,0,False,False,0,2,296,True,False,False,False,False,True,False,9,0,1,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/hr-aargau/erneuerungen-von-zertifikaten-klasse-b.pdf,PDF,,Yes,N/A,PKI,E-governance and administration,aargau,,N/A,N/A,1,False,6,2,0,False,False,0,2,69,False,False,False,False,False,False,False,3,0,5,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/hr-aargau/wie-erhalte-ich-zertifikate-hinweise-zur-pki-zertifizierung.pdf,PDF,,Yes,N/A,PKI,E-governance and administration,aargau,,N/A,N/A,1,False,0,1,0,True,False,0,1,281,True,False,False,False,False,True,False,6,0,1,False,False
https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/amtsblatt/Infoveranstaltung_8.3.2023.pdf,PDF,,Yes,N/A,Amtsblattportal,E-governance and administration,solothurn,Amtsblattportal,N/A,N/A,1,False,16,9,0,False,False,0,1,335,False,True,False,False,True,True,False,23,0,1,True,False
https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/amtsblatt/03_Benutzeranleitung_eAmtsblatt_-_kant._Meldestellen_-_def._Stand_13.06.023.pdf,PDF,,Yes,N/A,Amtsblattportal,E-governance and administration,solothurn,Amtsblattportal,N/A,N/A,1,False,28,9,0,True,False,0,2,1000,True,True,True,False,False,False,False,30,22,0,True,False
https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/amtsblatt/04_Benutzeranleitung_eAmtsblatt_-_Gemeinden-_def._Stand_13.06.2023.pdf,PDF,,Yes,N/A,Amtsblattportal,E-governance and administration,solothurn,Amtsblattportal,N/A,N/A,1,False,41,14,0,True,False,0,2,1314,False,True,True,False,False,True,False,96,13,0,True,False
https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/amtsblatt/05_Tipps_und_Tricks_eAmtsblatt_def._Stand_02.06.2023.pdf,PDF,,Yes,N/A,Amtsblattportal,E-governance and administration,solothurn,Amtsblattportal,N/A,N/A,1,False,14,4,0,True,False,0,2,776,False,True,False,False,False,True,False,23,0,0,True,False
https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/amtsblatt/Anhang_Rubriken_Unterrubriken_Geschaeftsfaelle_Stand_25.08.2023.pdf,PDF,,Yes,N/A,Amtsblattportal,E-governance and administration,solothurn,Amtsblattportal,N/A,N/A,1,False,4,4,0,False,False,0,1,673,False,False,False,False,True,False,False,41,9,0,True,False
https://so.ch/fileadmin/internet/fd/fd-as/Grundbuchamt/Elektronisches_Grundbuch/Intercapi_Benutzerhandbuch_V1.4.pdf,PDF,,Yes,N/A,Intercapi,E-governance and administration,solothurn,Intercapi,N/A,N/A,1,False,146,53,0,False,False,0,1,7706,True,True,False,False,True,False,False,147,2,17,True,False
https://rechtsdienst.tg.ch/public/upload/assets/151622/E-Voting_Glossar%20_V1.2.pdf?fp=1,PDF,,Yes,N/A,E-Voting System,E-governance and administration,thurgau,,N/A,N/A,1,False,5,12,0,True,False,0,2,2194,True,True,False,True,False,True,False,70,12,1,True,False
https://rechtsdienst.tg.ch/public/upload/assets/147416/E-Voting-TG-Konzept-E-Voting-V1.4.pdf?fp=1,PDF,,Yes,N/A,E-Voting System,E-governance and administration,thurgau,,N/A,N/A,1,False,5,18,0,False,False,0,1,3656,True,True,False,True,False,False,False,95,7,30,True,False
https://landwirtschaftsamt.tg.ch/public/upload/assets/68762/Erfassungs-Anleitung_LQ-UTG.pdf?fp=2,PDF,,Yes,N/A,Landschaftsqualitäts,E-governance and administration,thurgau,,N/A,N/A,1,False,5,7,0,True,False,0,1,2037,True,True,False,False,True,False,False,71,25,21,True,False
https://landwirtschaftsamt.tg.ch/public/upload/assets/68761/Erfassungs-Anleitung_LQ-OTG.pdf?fp=4,PDF,,Yes,N/A,Landschaftsqualitäts,E-governance and administration,thurgau,,N/A,N/A,1,False,5,8,0,True,False,0,1,2169,True,True,False,False,True,False,False,80,40,21,True,False
https://www.sta.be.ch/content/dam/sta/dokumente/de/themen/wahlen-und-abstimmungen/informationen-f%C3%BCr-die-gemeinden/merkblattbewas.pdf,PDF,,Yes,N/A,BEWAS,E-governance and administration,bern,"BEWAS, FreeOTP App, Google Authenticator",N/A,N/A,1,False,0,2,0,True,False,0,1,596,True,False,False,False,False,False,False,26,1,0,False,False
https://www.sta.be.ch/content/dam/sta/dokumente/de/themen/wahlen-und-abstimmungen/informationen-f%C3%BCr-die-gemeinden/Benutzerhandbuch%20BEWAS%20Gemeinden%20V2.2_202308.pdf,PDF,,Yes,N/A,BEWAS,E-governance and administration,bern,"BEWAS, FreeOTP App, Google Authenticator",N/A,N/A,1,False,23,20,0,True,False,0,2,2662,True,True,False,False,False,True,False,57,2,5,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/wirtschaft-arbeit/domain-zuerich/dokumente/zuerich-domain-fuer-organisationen-des-oeff-rechts.pdf,PDF,,Yes,N/A,.zuerich Domain,E-governance and administration,zurich,,N/A,N/A,1,False,3,3,0,True,False,0,0,593,True,False,False,False,False,True,False,3,0,3,True,False
https://www.sg.ch/content/dam/sgch/politik-verwaltung/abstimmungen-wahlen/Merkblatt%20f%C3%BCr%20die%20elektronische%20Stimmabgabe.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,st_gallen,E-Voting-System der Schweizerischen Post,N/A,N/A,1,False,6,2,0,False,False,0,2,616,True,False,False,False,False,False,False,74,0,0,True,False
https://www.gl.ch/public/upload/assets/28242/Anleitung%20-%20mobile%20Sitzungsvorbereitung.pdf?fp=1,PDF,,Yes,N/A,mobile Sitzungsvorbereitung,Communication and collaboration,glarus,,N/A,N/A,1,False,37,22,0,True,False,0,2,2114,True,True,False,False,False,True,False,51,3,15,True,False
https://ksalpenquai.lu.ch/-/media/KSAlpenquai/Dokumente/ICT/anleitungen/Office_Installationdocx.pdf?rev=3fa0c6b6142640a6bb5731759fd6bb95,PDF,,Yes,N/A,"Microsoft Office, Adobe Software",Communication and collaboration,lucerne,,N/A,N/A,1,False,16,6,0,True,False,0,2,249,False,False,False,False,False,True,False,0,0,0,True,False
https://ksalpenquai.lu.ch/-/media/KSAlpenquai/Dokumente/ICT/anleitungen/Adobe_Creative_Cloud_Installation_BYOD_LENOdocx.pdf?rev=46c9d587fc094bccb4fc09e2c2c524fe,PDF,,Yes,N/A,"Microsoft Office, Adobe Software",Communication and collaboration,lucerne,,N/A,N/A,1,False,10,5,0,True,False,0,2,181,False,False,False,False,False,True,False,0,0,0,True,False
https://geofiles.be.ch/internet/geo/geodaten/emf/agi-dv-anleitung-emf.pdf,PDF,,Yes,N/A,Word,Communication and collaboration,bern,,N/A,N/A,1,False,11,7,0,True,False,0,1,377,True,True,False,False,True,True,False,12,1,16,True,False
https://www.fr.ch/sites/default/files/2023-07/teams_guide_utilisation_pef_de_v.07.2023.pdf,PDF,,Yes,N/A,Microsoft Teams,Communication and collaboration,freiburg,"Office 365, Microsoft TEAMS",N/A,N/A,1,False,32,17,0,True,False,0,2,1657,True,True,False,False,True,True,False,18,0,6,True,False
https://ksalpenquai.lu.ch/-/media/KSAlpenquai/Dokumente/ICT/anleitungen/anleitung_2fa_sluz.pdf?rev=56cb61dd12574c35b730b7c4d458e872,PDF,,Yes,N/A,"Microsoft 365, Office 365, 2FA",Communication and collaboration,lucerne,"Microsoft 365, Office 365, 2FA",N/A,N/A,1,False,23,6,0,True,False,0,2,757,True,False,False,False,False,True,False,13,0,18,True,False
https://www.staatsarchiv.sta.be.ch/content/dam/staatsarchiv_sta/dokumente/de/benutzung/anleitung-registrierung-und-bestellung-im-online-inventar%20des-staatsarchivs-bern.pdf,PDF,,Yes,N/A,Online-Inventar,Archives and document management,bern,,N/A,N/A,1,False,8,4,0,True,False,0,2,284,True,False,False,False,False,True,False,7,0,9,True,False
https://www.staatsarchiv.sta.be.ch/content/dam/staatsarchiv_sta/dokumente/de/benutzung/passwortr%C3%BCcksetzung-nach-ablauf-oder-sperrung-des-passworts.pdf,PDF,,Yes,N/A,Online-Inventar,Archives and document management,bern,,N/A,N/A,1,False,7,3,0,True,False,0,2,203,True,False,False,False,False,False,False,3,0,7,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/Glossar.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,12,0,True,False,0,1,2007,True,True,False,True,False,False,False,65,0,0,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/mindestanforderungen-aktenfuhrung.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,5,0,False,False,0,0,1354,True,True,False,True,True,False,False,30,0,3,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/mindestanforderungen-an-rms.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,6,0,False,False,0,0,1911,True,True,False,False,False,False,False,53,2,12,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/metadatenkatalog-fur-rms-gever-systeme.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,7,0,False,False,0,0,1908,True,True,False,False,False,False,False,63,5,4,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Archivische%20Dateiformate.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,5,0,True,False,0,1,674,True,True,False,False,True,False,False,19,0,0,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Leitfaden%20Erstellung%20Ordnungssystem.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,7,0,False,False,0,0,1449,True,True,False,False,False,False,False,40,3,0,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Die-elektronische-Dossierfuehrung%20in%20GEVER-Systemen.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,4,0,True,False,0,0,903,True,True,False,False,False,False,False,31,0,9,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/vorlagen-und-muster/Muster_Organisationsvorschriften%20Staatsarchiv.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,15,11,0,False,False,0,1,2555,True,True,False,False,True,False,False,82,4,31,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Archivische%20Dateiformate.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,5,0,True,False,0,1,674,True,True,False,False,True,False,False,19,0,0,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Leitfaden%20digitale%20Langzeitarchivierung.pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,14,16,0,True,False,0,2,3530,True,True,False,False,True,True,False,70,3,88,True,False
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Mindestanforderungen%20an%20GEVER-%20bzw.%20Records-Management-Systeme%20(RMS).pdf,PDF,,Yes,N/A,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,N/A,N/A,1,False,1,6,0,False,False,0,0,1911,True,True,False,False,False,False,False,54,2,12,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Weisung%20D%20aktuell%20ohne%20Aenderungsmarkierungen.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,53,104,0,True,False,0,2,31928,True,True,False,False,False,False,False,1363,199,322,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Signaturenkatalog%20kommunale%20Darstellungsdienste.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,60,23,0,False,False,0,2,4481,True,False,False,False,False,False,False,107,33,26,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Signaturenkatalog_1.1_Erlaeuterungen.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,3,2,0,False,False,0,1,359,True,False,False,False,False,False,False,26,1,10,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Kurzanleitung%20zum%20Datenpr%C3%BCfdienst.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,0,4,0,True,False,0,1,1293,True,True,False,False,True,False,False,90,7,20,False,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Kurzanleitung%20zum%20Datenintegrationsdienst.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,4,5,0,False,False,0,1,1131,True,True,False,False,False,False,False,105,3,10,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Legende%20zum%20kantonalen%20Darstellungsdienst.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,17,10,0,False,False,0,2,171,True,False,False,False,False,False,False,28,2,0,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Darstellungsmodell%20kantonaler%20Darstellungsdienst%20-%20Layerstruktur%20WMS.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,0,1,0,False,False,0,0,1142,True,False,False,False,False,False,False,76,2,37,False,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Weisung%20zur%20Digitalisierung%20der%20Planungszonen%20D.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,4,32,0,True,False,0,2,8186,True,True,False,False,False,False,False,303,81,1,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/nutzungsplanung/Erg%C3%A4nzende%20Informationen%20zur%20Anwendung%20der%20Weisung.pdf,PDF,,Yes,N/A,Digitale Nutzungsplanung,Archives and document management,graubunden,,N/A,N/A,1,False,1,4,0,True,False,0,2,1340,True,True,False,False,False,False,False,85,2,5,True,False
https://www.ai.ch/themen/wirtschaft-und-arbeit/handelsregister/aktuelles/tagesregistereintraege-abrufen/anleitung-zum-abrufen-von-tagesregistereintraegen-1/anleitung-handelsregistereintragungen-abrufen.pdf/download,PDF,,Yes,N/A,Tagesregistereinträge,Archives and document management,appenzell_inneroden,,N/A,N/A,1,False,4,2,0,True,False,0,2,70,False,True,False,False,False,False,False,3,0,6,True,False
https://ar.ch/fileadmin/user_upload/Kantonskanzlei/Staatsarchiv/Kirchenbuecher/Anleitung_Kirchenbuecher_AR.pdf,PDF,,Yes,N/A,Kirchenbücher online,Archives and document management,appenzell_ausserroden,,N/A,N/A,1,False,15,2,0,False,False,0,1,452,True,True,False,False,False,False,False,18,0,0,True,False
https://ar.ch/fileadmin/user_upload/Kantonskanzlei/Staatsarchiv/Kirchenbuecher/Merkblatt_Familienforschung.pdf,PDF,,Yes,N/A,Kirchenbücher online,Archives and document management,appenzell_ausserroden,,N/A,N/A,1,False,2,2,0,False,False,0,1,547,True,False,False,False,False,False,False,19,10,0,True,False
