page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-kommunikation-informatik.html,Yes,No,No,,"The page provides information about internship opportunities in communication and informatics within the Canton of Zurich's Building Directorate, including a specific internship in real estate informatics involving the organization, conception, and execution of acceptance tests for new IT tools, SAP applications, and programming languages.",zurich
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-besonderer-bildungsbedarf/schulinfo-spitalschulung.html,No,Yes (webpage guide),Yes,"PDF, DOCX, XLSX","The page provides detailed information about hospital schooling in the Canton of Zurich, including regulations, guidelines, and downloadable guides in PDF, DOCX, and XLSX formats for the operation of hospital and clinic schools, supervision, individual instruction, and financial reporting.",zurich
https://www.zh.ch/de/bildung/informationen-fuer-schulen/schulqualitaet-informationen-fuer-schulen/schulqualitaet-volksschule/gute-beispiele-aus-der-praxis.html,No,No,No,,"The webpage provides information about quality assurance and development in primary schools in the Canton of Zurich. It includes examples of high-quality work in schools, such as individual learning support, school management, and community building.",zurich
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/community/eine-komponente-oder-ein-muster-vorschlagen1.html,Yes,No,No,,"The webpage details the process for proposing and developing a new component or pattern for websites and web applications. It encourages collaboration with the Designsystem-Team and outlines the principles for research, development, accessibility testing, and evaluation.",zurich
https://www.zh.ch/de/migration-integration/integration/integrationsangebote/integrationsangebote-definition/weiterbildung-transkulturelle-handlungskompetenz.html,No,No,No,,"The webpage describes a training program called ""Transcultural Competence"" for administrative staff in Wetzikon. It focuses on cultural understanding, diversity, and practical skills for interacting with people from different cultures.",zurich
https://www.zh.ch/de/gesundheit/gesundheitsberufe/drogerie/bewilligung-selbststaendigen-taetigkeit.html,No,No,No,,"The webpage provides instructions on how to apply for a license to operate independently as a pharmacist in the Canton of Zurich. It includes details about the requirements, application process, fees, and legal regulations.",zurich
https://www.zh.ch/de/politik-staat/gesetze-beschluesse/beschluesse-des-regierungsrates/rrb/regierungsratsbeschluss-113-2022.html,Yes,No,No,,"The webpage details a government resolution regarding the use, maintenance, and additional expenditure for the ""Software ArcGIS Enterprise"" within the Canton of Zurich's Geoinformation System.",zurich
https://www.zh.ch/de/gesundheit/gesundheitsberufe/drogerie/bewilligung-vertretung-drogerie.html,No,No,No,,"The webpage provides a guide on how to apply for a permit to act as a temporary representative in a pharmacy in the Canton of Zurich. It includes details about the requirements, application process, fees, and legal regulations.",zurich
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-21-volksschule-freigabe-des-franzoesischlehrmittels-dis-donc.html,Yes,Yes (web-based guide),Yes,Webpage,"The webpage details the release of a new French teaching material called ""dis donc!"" for primary classes in Zurich. It includes both print and digital formats, with the digital components accessible online through browsers. The digital platform offers interactive exercises, videos, and additional materials, and is managed through the Lehrmittelverlag Zürich's licensing platform.",zurich
https://www.zh.ch/de/umwelt-tiere/boden/unterrichtsmaterial-publikationen.html,No,No,No,,"The webpage offers educational materials and publications related to soil. It includes information on various projects, experiments, and resources for teaching about soil, its properties, and its importance as a living habitat.",zurich
https://www.zh.ch/de/finanzdirektion/personalamt/anlaufstellen.html,Yes,Yes (electronic guide),Yes,Webpage,"The webpage provides information on various personnel-related topics, including the introduction of an electronic booking journal and an electronic payroll journal within the Canton of Zurich. It includes details on access, necessary permissions, and the transition from paper to electronic versions.",zurich
https://www.zh.ch/de/wirtschaft-arbeit/wirtschaftsstandort/wirtschaftszweige/ict.html,Yes,No,No,,"The webpage provides an overview of the Information and Communication Technology (ICT) sector in the Canton of Zurich. It highlights the importance of ICT in various industries, lists notable ICT companies, and includes information about education and training opportunities in the field.",zurich
https://www.zh.ch/de/sport-kultur/sport/breitensport/kommunale-sportfoerderung.html,No,No,No,,"The page is about supporting municipalities in the area of sports, offering financial support, regional networking meetings, and process support for the development of communal or regional sports promotion in the Canton of Zurich.",zurich
https://www.zh.ch/de/soziales/sozialhilfe/sozialhilfehandbuch/flexdata-definition/7-materielle-grundsicherung-wsh/7-2-wohnkosten/7-2-03-mietzinsrichtlinien-von-sozialbehoerden.html,No,No,No,,"The page provides guidelines on rent regulations by social authorities, including recommendations for determining rent limits based on regional or communal conditions, and legal considerations for social assistance recipients.",zurich
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten.html,Yes,No,Yes,Webpage,"The page provides guidelines and resources for developing and designing web offerings for the Canton of Zurich. It includes information on design systems, content creation, accessibility, and analytics, with specific components, patterns, and guidelines.",zurich
https://www.zh.ch/de/sport-kultur/sport/raum-fuer-sport/unterstuetzung-reservationssystem.html,Yes,No,No,,"The page provides instructions for applying for support for a sports facility reservation system in the Canton of Zurich. It includes criteria for support, required information, and an online form for application.",zurich
https://www.zh.ch/de/gesundheit/solarien.html,No,No,No,,"The page provides information about the regulations and guidelines for the operation and use of tanning beds (Solarien) in the Canton of Zurich. It includes details about safety measures, user restrictions, and reporting requirements for operators.",zurich
https://www.zh.ch/de/volkswirtschaftsdirektion/amt-fuer-mobilitaet.html,No,No,No,,"The page provides an overview of the Office for Mobility in the Canton of Zurich, outlining its mission, vision, and responsibilities. It includes information on various mobility topics such as digitalization, sustainability, traffic planning, and infrastructure development.",zurich
https://www.zh.ch/de/soziales/sozialhilfe/sozialhilfehandbuch/flexdata-definition/3-zustaendigkeit/3-1-zustaendigkeitsordnung-in-der-sozialhilfe/3-1-04-unterstuetzungszustaendigkeit-fuer-personen-des-asyl-und-fluechtlingsbereichs/versions/1.html,No,No,No,,"The page details the responsibilities for supporting individuals in the asylum and refugee sector, including legal regulations, procedures, and guidelines for the Canton of Zurich. It covers aspects such as assignment and accommodation of asylum seekers, support measures, and regulations related to temporary protection.",zurich
https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/versicherungen-schadenfaelle/versicherungsnachweis-unfallversicherung-bestellen1.html,No,No,No,,"The page provides instructions for cantonal employees in Zurich to voluntarily join an accident supplementary insurance. It includes details on eligibility, a guide for personnel, and a downloadable form for application.",zurich
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/inhalte-gestalten/services-anbieten.html,Yes,Yes (webpage guide),No,Webpage,"The page provides comprehensive guidelines on offering services through websites and web applications, including principles for good services, how to create online forms, and the differentiation between services with and without login. It also outlines the structure and naming conventions for services, with examples and instructions for various scenarios.",zurich
https://www.zh.ch/de/gesundheit/gesundheitsberufe/pharmazie/zulassung-okp-leistungserbringer.html,No,No,No,,"The page provides instructions and an online form for applying for authorization to work as a service provider under the Obligatory Health Insurance (OKP) in the Canton of Zurich, specifically for pharmacists. It includes details on prerequisites, the application process, quality management, and technical requirements.",zurich
https://www.zh.ch/de/politik-staat/statistik-daten/datenkompetenz/datenkompetenz-verwaltung.html,Yes,No,No,,"The page offers a course to enhance data competence in the public sector, focusing on the use of the R statistical software. It also provides resources and tools for R users within the Canton of Zurich's administration.",zurich
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/schulprogramm.html,No,No,No,,"The page details the strategic planning and implementation of educational goals within schools in the Canton of Zurich, focusing on the structure, planning cycles, and execution of school programs.",zurich
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/lohn/lohn-grundlagen/handbuch-vereinfachte-funktionsanalyse.html,No,No,No,,"The page provides a handbook for simplified functional analysis, detailing the guidelines for job descriptions, value assessments, and categorization within various functional areas. It is intended for line managers and HR professionals.",zurich
https://www.zh.ch/de/politik-staat/gesetze-beschluesse/beschluesse-des-regierungsrates/rrb/regierungsratsbeschluss-550-2017.html,Yes,No,No,,"The page details the decision to replace the accounting software IRIS with SAP within the Directorate of Justice and the Interior, as per the government resolution No. 550/2017.",zurich
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-kulturwissenschaften.html,No,No,No,,"The page outlines various internship opportunities in cultural sciences within the Canton of Zurich's Department of Spatial Development and Building Department, focusing on areas such as archaeology, monument preservation, and art collection.",zurich
