page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,Feedback Mechanisms,Multilingual Support,Low-frequency Jargon,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,Tables,Lists/Enumerations,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,an Instructive Example
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=pruefungstermin-mutieren-4217dc60-7afc-4b11-8290-6b0f11c41efd_de,Webpage,,Yes,No,iDispo,E-governance and administration,aargau,iDispo,The page provides instructions on how to reschedule a vehicle inspection appointment online through the iDispo system.,The page provides instructions for rescheduling a vehicle inspection appointment online.,2,True,0,False,False,9,0,True,True,0,3,226,True,0,1,True,False,False,False,False,False
https://www.sg.ch/wirtschaft-arbeit/pki/pin-aendern-entsperren-und-informationen.html,Webpage,,Yes,No,"SafeNet Authentication Client, CardOS API",E-governance and administration,st_gallen,"SafeNet Authentication Client, CardOS API","The page provides instructions for changing and unlocking the PIN for PKI Smartcards, as well as accessing card and certificate information using ""SafeNet Authentication Client"" and ""CardOS API.""","Instructions on how to change, unlock, and view information related to PKI cards and their PINs.",1,True,0,False,False,1,0,True,True,4,5,98,True,0,1,False,False,False,False,False,False
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/inhalte-gestalten/services-anbieten.html,Webpage,,Yes,No,ZHservices,E-governance and administration,zurich,ZHservices,"The page discusses the principles of offering services on the Canton of Zurich's web presence, including creating online forms and providing services through the ZHservices platform, but does not specify particular software for service provision.","The page outlines how to offer services on the Canton of Zurich's website, including guidelines for creating online forms and the principles for good service design.",4,True,0,False,False,17,0,True,True,1,4,993,True,0,13,True,False,False,False,False,False
https://zg.ch/de/news/news~_2021_11_Neues-Online-Portal-fuer-Lotteriefonds--und-Sportfonds-Gesuche-lanciert~,Video,,Yes,No,Online-Gesuchsportal (developed by Ascaion AG),Culture and tourism,zug,Online-Gesuchsportal (developed by Ascaion AG),"The page announces the launch of a new online portal for applications to the lottery and sports funds, developed by Ascaion AG.","The page announces a new online portal for lottery and sports fund applications, with a video guide for user assistance.",1,True,0,False,True,17,1,True,True,0,0,533,True,0,0,False,False,False,False,True,True
https://www.fr.ch/de/kub/cantook-e-books-und-hoerbuecher-in-franzoesischer-sprache,Webpage,,Yes,No,"Cantook, Aldiko Next, Thorium",Culture and tourism,freiburg,"Cantook, Aldiko Next, Thorium","The page provides information about Cantook, a platform offering a wide range of E-Books and audiobooks in French. It also mentions compatible software and apps like ""Aldiko Next"" and ""Thorium"" for reading and listening.","The page provides information on Cantook, a platform for E-Books and audiobooks, including how to access and use the service.",2,True,0,True,True,7,0,True,True,0,3,243,True,0,4,True,False,False,False,True,False
https://www.fr.ch/de/kub/frebooks,Webpage,"https://www.fr.ch/de/kub/onleihe-e-books-und-hoerbuecher-in-deutscher-sprache
https://www.fr.ch/de/kub/cantook-e-books-und-hoerbuecher-in-franzoesischer-sprache
https://www.fr.ch/de/kub/overdrive-e-books-und-hoerbuecher-in-englischer-sprache
https://www.fr.ch/de/kub/pressreader-internationale-presse
https://www.fr.ch/de/kub/freegal-music-musik-plattform",Yes,Yes,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",Culture and tourism,freiburg,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions","The page describes FReBOOKS, a digital platform offering E-Books, audiobooks, international press, and music. It also mentions the software required for certain functionalities.","The page offers a digital platform for e-books, audiobooks, and other media, and provides guides on how to use the service.",2,True,0,True,True,20,0,True,True,0,4,521,True,0,9,True,False,False,False,False,False
https://www.fr.ch/de/kub/onleihe-e-books-und-hoerbuecher-in-deutscher-sprache,Webpage,,Yes,N/A,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",Culture and tourism,freiburg,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",N/A,N/A,2,True,0,True,True,4,0,True,True,0,3,126,True,0,3,True,False,False,False,True,False
https://www.fr.ch/de/kub/overdrive-e-books-und-hoerbuecher-in-englischer-sprache,Webpage,,Yes,N/A,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",Culture and tourism,freiburg,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",N/A,N/A,2,True,0,True,True,4,0,True,True,0,3,122,True,0,3,True,False,False,False,True,False
https://www.fr.ch/de/kub/pressreader-internationale-presse,Webpage,,Yes,N/A,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",Culture and tourism,freiburg,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",N/A,N/A,2,True,0,True,True,6,0,True,True,0,3,157,True,0,3,True,False,False,False,True,False
https://www.fr.ch/de/kub/freegal-music-musik-plattform,Webpage,,Yes,N/A,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",Culture and tourism,freiburg,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",N/A,N/A,2,True,0,True,True,11,0,True,True,0,5,342,True,1,2,True,False,False,False,True,False
https://www.fr.ch/de/gibs/hilfe-migration-m365,"PDF, Webpage, Video","https://www.fritic.ch/sites/default/files/users/user566/Kurzanleitung_Entscheidungsbaum_SuS.pdf
https://fritic.ch/sites/default/files/users/user566/Sitel_Anleitung_doppelte_Authentifizierung_FR%20DE.pdf
https://fritic.ch/sites/default/files/users/user566/Sitel_Anleitung_deinstallieren_M365_lokal_DE.pdf
https://fritic.ch/sites/default/files/users/user566/Sitel_Anleitung_Lizenzen_aktivieren_M365_DE.pdf
https://stream.fri-tic.ch/play.php?v=M365_Prozess_NewLizenceWindows.mp4&t=cdn&autoplay=1
https://stream.fri-tic.ch/play.php?v=M365_Process_NewLizenceMac.mp4&t=cdn&autoplay=1",Yes,Yes,Microsoft 365,Communication and collaboration,freiburg,M365 (Microsoft 365),"The page provides troubleshooting guidelines and step-by-step procedures for users experiencing issues with their M365 (Microsoft 365) accounts. It covers topics like double authentication, password reset, and license activation.","The page provides a guide for troubleshooting issues related to M365 accounts, including password reset and license activation.",4,True,0,True,True,4,0,True,True,10,3,579,True,0,5,True,False,False,False,True,False
https://ksalpenquai.lu.ch/ICT/BYOD_Klassen,Webpage,,No,N/A,"Microsoft 365, Office 365, 2FA",Communication and collaboration,lucerne,"Microsoft 365, Office 365, 2FA",N/A,N/A,2,True,0,False,False,6,0,True,True,0,5,506,False,1,0,False,False,False,False,True,False
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202302-Tagblatt.html,Webpage,,Yes,No,Online-Tagblatt,Communication and collaboration,bern,,,Information about the Online-Tagblatt,2,True,1,False,True,16,1,True,True,1,4,807,True,0,0,True,False,False,False,False,True
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/muster/anleitung.zhweb-noredirect.zhweb-cache.html?node-id=18450%3A170695,Webpage,,Yes,No,Designsystem for Websites & Webapplikationen,Communication and collaboration,zurich,Designsystem for Websites & Webapplikationen,The page provides guidelines for creating instructions and checklists within a design system for websites and web applications.,The page provides a guide on how to create step-by-step instructions and checklists for websites and web applications.,3,True,0,False,False,5,1,True,True,1,5,302,True,0,2,True,False,False,False,False,True
https://www.sg.ch/kultur/staatsarchiv/Oeffentliche-Organe/Fuer-kantonale-Stellen/Prozess.html,PDF,"https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/Glossar.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/mindestanforderungen-aktenfuhrung.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/mindestanforderungen-an-rms.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/metadatenkatalog-fur-rms-gever-systeme.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Archivische%20Dateiformate.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Idealprofil_fuer_Aktenfuehrungsverantwortliche.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Leitfaden%20Erstellung%20Ordnungssystem.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Praktische%20Hinweise%20zur%20digitalen%20und%20analogen%20Dossierfuehrung%20in%20OneGov%20GEVER.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Die-elektronische-Dossierfuehrung%20in%20GEVER-Systemen.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Merkblatt%20Dossierbildung.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/Merkblatt%20Geschaeftsrelevanz.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/aktenf%C3%BChrung/vorlagen-und-muster/Muster_Organisationsvorschriften%20Staatsarchiv.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Archivische%20Dateiformate.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Leitfaden%20digitale%20Langzeitarchivierung.pdf
https://www.sg.ch/content/dam/sgch/kultur/staatsarchiv/pdf_archivbenutzung/digitale-langzeitarchivierung/Mindestanforderungen%20an%20GEVER-%20bzw.%20Records-Management-Systeme%20(RMS).pdf",Yes,Yes,OneGov GEVER,Archives and document management,st_gallen,OneGov GEVER,"The page outlines the process of record-keeping and archiving, highlighting the use of ""OneGov GEVER"" for digital and analog dossier management.","The page provides guidelines and resources for record-keeping and archiving, including the use of OneGov GEVER software.",1,True,0,False,False,1,0,True,True,3,5,135,True,0,1,False,False,True,False,False,False
https://www.zh.ch/de/politik-staat/opendata/leitlinien.html,Webpage,"https://github.com/openZH/ogd-handbook/blob/main/publikationsleitlinien.md
https://github.com/openZH/ogd-handbook/blob/main/metadatenverwaltung.md
https://github.com/openZH/ogd-handbook/blob/main/glossar.md",Yes,Yes,Open Government Data,Archives and document management,zurich,,,"The page outlines the guidelines for providing open government data in the Canton of Zurich, including the process of making data machine-readable and freely available to the public.",3,True,2,True,False,6,0,True,True,6,4,541,True,0,1,True,False,False,False,False,True
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/Seiten/grdoccapture.aspx,Webpage,,No,N/A,GR DocCapture,Archives and document management,graubunden,,N/A,N/A,2,True,2,False,True,9,0,True,True,0,3,131,True,0,1,False,False,False,False,False,True
https://www.sg.ch/kultur/staatsarchiv/uber-uns/historische-einblicke/Archivsplitter/26.html,Webpage,,Yes,No,Archivkatalog,Archives and document management,st_gallen,,,The page highlights the extensive collection of images available in the catalog of the State Archives of St. Gallen.,1,True,4,False,False,6,0,True,True,2,5,182,False,0,1,False,False,False,False,False,True
https://www.zh.ch/de/politik-staat/opendata/open-data-hilfsmittel.html,Webpage,,Yes,No,Datenkatalog,Archives and document management,zurich,,,The page provides information on how to filter and use the open data catalog of the Canton of Zurich.,3,True,0,True,False,5,0,True,True,4,4,142,True,0,0,True,False,False,False,False,False
https://www.staatsarchiv.sta.be.ch/de/start/fuer-private/familienforschung.html,Webpage,,Yes,No,Kirchenbücher,Archives and document management,bern,,,Page about family research in the state archive.,2,True,2,False,True,17,0,True,True,1,4,455,True,0,0,True,False,False,False,False,True
https://www.staatsarchiv.sta.be.ch/de/start/benutzung/anleitung-recherche-im-online-inventar.html,Webpage,,Yes,No,Online-Inventar,Archives and document management,bern,Online-Inventar,"The page provides a guide on how to conduct research in the online inventory, including various search options and functionalities.",The page provides a guide on how to conduct research in the online inventory of the State Archives.,2,True,2,False,True,19,0,True,True,1,4,504,True,2,2,True,False,False,False,False,True
