page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/gefahrenkarte-hochwasser,PDF,"https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/anteilunggefkageoportal-20191002.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/uag-87-gefahrenkarte.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/umwelt-aargau-hochwassermanagement.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/umwelt-aargau-ktaargau-geht-nicht-unter.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/umwelt-aargau-wie-lese-ich-gefahrenkarte.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/umwelt-aargau-rechtsgutachten.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/gefahrenkarte-hochwasser/umwelt-aargau-aktualisierung-gefahrenkarte.pdf",No,Yes,Geoportal,"Maps, infrastructures and territorial planning",aargau,"Geoportal (Online Karten), Webapplikation des Bundes ""Erstmeldung von Naturereignissen""","The page provides information on flood risk and hazard maps, as well as an online event register for natural hazards.","The page provides information on flood risks and hazards, including a PDF guide on how to use the Geoportal for viewing flood hazard maps."
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/integrales-management-system-ims,PDF,https://www.ag.ch/media/kanton-aargau/bvu/mobilitaet-und-verkehr/strasseninfrastruktur/integrales-management-system-ims/113-102-extern.pdf,No,Yes,Integrales Management System (IMS),"Maps, infrastructures and territorial planning",aargau,Integrales Management System (IMS),"The page provides access to the ""Integrales Management System (IMS)"" for retrieving various documents related to civil engineering.",Discusses the Integrales Management System (IMS) for accessing various documents related to civil engineering and territorial planning.
https://statistik.tg.ch/karten/thurgauer-themenatlas.html/6417,PDF,"https://statistik.tg.ch/public/upload/assets/45136/Anleitung%20Auswahl%20einzelner%20Merkmale.pdf?fp=1
https://statistik.tg.ch/public/upload/assets/45135/Gemeinde%20und%20Regionenportr%3Fts%20anzeigen%20lassen.pdf?fp=1
https://statistik.tg.ch/public/upload/assets/45137/Anleitung%20Eigene%20Daten%20in%20einer%20Karte%20darstellen.pdf?fp=1
https://statistik.tg.ch/public/upload/assets/45138/Anleitung%20Tabellen%20anzeigen%20und%20als%20Excel%20File%20abspeichern.pdf?fp=1",No,Yes,Thurgauer Themenatlas,"Maps, infrastructures and territorial planning",thurgau,,,"The page offers interactive maps visualizing statistical data on various topics such as population, education, and economy."
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasserbau/naturgefahren/kartenvollzugshilfen/,PDF,"https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/116_wl_01.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/116_wl_02.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/116_lf_01_V11_1.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/Ergaenzung_Leitfaden_GK_Nachfuehrung_2014.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/fb-07-05.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/arbeitshilfe_wassergefahren.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/pdf/wasser/315_ph_01.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/116_ah_02.pdf
https://so.ch/fileadmin/internet/bjd/bjd-afu/91_Naturgefahren/Lesehilfe_Gefahrenkarte__PLANAT.pdf",No,Yes,StorMe,"Maps, infrastructures and territorial planning",solothurn,StorMe,The page offers various guides and tools for the implementation of hazard maps and related environmental data.,"The page provides various guides and maps related to natural hazards, including PDFs on how to create hazard maps."
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng.html,PDF,"https://services.geo.sg.ch/wss/service/metadaten/guest/datenbeschreibung/AWE_NG_Datenbeschreibung.pdf
https://services.geo.sg.ch/wss/service/metadaten/guest/datenbeschreibung/AWE_NG_Darstellungsbeschreibung.pdf
https://services.geo.sg.ch/wss/service/metadaten/guest/datenbeschreibung/AWE_NG_DTM_Datenbeschreibung.pdf
https://services.geo.sg.ch/wss/service/metadaten/guest/datenbeschreibung/AWE_NG_PH_Datenbeschreibung.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download.ocFile/Erlaeuterungen_Gefahrenstufen.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_1262903687.ocFile/Erlaeuterungen_Intensitaeten.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_870401883.ocFile/AnleitungKarteWirkungsraeume.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_528580137.ocFile/AnleitungAusloesestellenHydrologieGeoportal.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist_co_1863903695/DownloadListPar/sgch_download.ocFile/DTM_NG_Weisung_20230207.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist_co_1863903695/DownloadListPar/sgch_download_1262903687.ocFile/20211022_DTM_NG_Modelldokumentation.pdf
https://www.sg.ch/bauen/geoinformation/gi/geodaten/ng/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_15923/AccordionPar/sgch_downloadlist_co_1863903695/DownloadListPar/sgch_download_126290.ocFile/Umgang%20mit%20INTERLIS%202%20NGDTM.pdf",No,Yes,Geoportal,"Maps, infrastructures and territorial planning",st_gallen,,,"Provides information on geodata, including natural hazard analysis and data models."
https://www.sg.ch/bauen/geoinformation/gi/geodienste.html,PDF,"https://services.geo.sg.ch/metadaten/uebersicht/GeodiensteSG_GeodienstAngebot.pdf
https://services.geo.sg.ch/wss/service/metadaten/guest/uebersicht/GeodiensteSG_Einfuehrung.pdf",No,Yes,Geodienste,"Maps, infrastructures and territorial planning",st_gallen,,,"Discusses Geodienste, services that make geodata accessible."
https://lawa.lu.ch/Landwirtschaft/Baugesuche_und_Raumplanung/Baugesuchseingabe,PDF,https://rawi.lu.ch/-/media/RAWI/Dokumente/Downloads/baubewilligungen/Wegleitung_Baugesuch_und_Beilagen.pdf,No,Yes,Baugesuch und Beilagen,"Maps, infrastructures and territorial planning",lucerne,,,The page provides information on submitting building applications for agricultural structures and facilities.
https://grundbuch.lu.ch/gravis,PDF,https://grundbuch.lu.ch/-/media/Grundbuch/Dokumente/GRAVIS/gravis_bedienungsanleitung.pdf?la=de-CH,No,Yes,GRAVIS,"Maps, infrastructures and territorial planning",lucerne,GRAVIS,"The page provides information about GRAVIS, the property information system of the Canton of Lucerne.","The webpage presents GRAVIS, a land information system for the Canton of Lucerne."
https://geoinformation.tg.ch/thurgis/thurgis-mobile-edit.html/13591,PDF,"https://geoinformation.tg.ch/public/upload/assets/150647/Sabretooth.pdf?fp=1
https://geoinformation.tg.ch/public/upload/assets/150648/ThurGIS_edit.pdf?fp=1",Yes,Yes,ThurGIS,"Maps, infrastructures and territorial planning",thurgau,"ThurGIS Mobile Edit,Sabretooth","The page introduces ThurGIS Mobile Edit, an application for iOS and Android smartphones, as well as a web application named Sabretooth for editing cantonal geodata in the office or in the field.","The page provides information about ThurGIS Mobile Edit, a geospatial application for iOS and Android, as well as a web application named Sabretooth."
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/oereb-kataster,"PDF, Video","https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/vermessungsamt/oerebk/benutzeranleitung-oereb-kataster.pdf
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/vermessungsamt/oerebk/kurzanleitung-oereb-kataster.pdf
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/vermessungsamt/oerebk/benutzeranleitung-oereblex-frontend.pdf
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/vermessungsamt/oerebk/oereb-faltflyer.pdf",Yes,Yes,"ÖREB-Client,OEREBlex","Maps, infrastructures and territorial planning",aargau,"ÖREB-Client,OEREBlex",The page provides information on the ÖREB-Kataster and OEREBlex services for accessing property-related legal information.,Provides information on land property and offers PDF guides for using the ÖREB-Client and OEREBlex software.
https://www.sg.ch/bauen/geoinformation/aktuelles.html,"PDF, Webpage","https://services.geo.sg.ch/metadaten/uebersicht/GeodiensteSG_GeodienstAngebot.pdf
https://services.geo.sg.ch/wss/service/metadaten/guest/uebersicht/Merkblatt_GeodiensteSG_Nov2021__01-02.pdf",Yes,Yes,Geodienste,"Maps, infrastructures and territorial planning",st_gallen,,,The page discusses updates and projects related to geoinformation and mapping software in the Canton of St.Gallen.
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster,"PDF, Webpage","https://zg.ch/dam/jcr:faaa9423-707f-47d5-b582-785f53faa329/Flyer%20%C3%96REB-Kataster%20(2021).pdf
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster/anleitung-fuer-benutzungen",No,Yes,ÖREB-Kataster,"Maps, infrastructures and territorial planning",zug,,,"The page describes the ÖREB-Kataster, an official information system for public-law property restrictions in the Canton of Zug, including details on geobasis data, usage instructions, and legal foundations."
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=geodaten-beziehen-25a98e5f-f777-4bca-92d4-3a8a8e9a0ff3_de,"PDF, Webpage",https://www.ag.ch/media/kanton-aargau/dfr/dokumente/geoportal/geodaten/geodaten-bestellen/4-2-6-2-geodatenliste.pdf,Yes,Yes,Geodatenshop,"Maps, infrastructures and territorial planning",aargau,Geodatenshop,The page provides a guide on how to download geodata through a specific application.,"The page provides a guide on how to access and download geospatial data, including costs and legal frameworks."
https://www.ag.ch/de/verwaltung/dfr/geoportal/online-karten,"PDF, Webpage","https://www.ag.ch/media/kanton-aargau/dfr/dokumente/geoportal/agisviewer-handbuch.pdf
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/geoportal/onlinekarten-kurzuebersicht.pdf",Yes,Yes,Geoportal,"Maps, infrastructures and territorial planning",aargau,Online Karten,The page provides information on how to use the Online Karten service for various geographical data queries.,"The page provides information on how to use online maps, including features like measuring distances, printing maps, and obtaining property owner information."
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=katasterplan-bestellen-3c95bd5b-88ab-48de-ab9c-aa6b5f51a675_de,"PDF, Webpage",https://www.ag.ch/media/kanton-aargau/dfr/dokumente/geoportal/agisviewer-handbuch.pdf,No,Yes,Geoportal,"Maps, infrastructures and territorial planning",aargau,,,The page provides information on how to order a certified cadastral plan and access geodata.
https://www.ag.ch/de/verwaltung/bvu/bauen/baubewilligungen/ebau-aargau/ebau-haeufige-fragen-support,"PDF, Webpage",https://www.ag.ch/media/kanton-aargau/bvu/bauen/baubewilligungen/ebauaargau/ebau-aargau-benutzeranleitung-gesuchseingabe-v2-1.pdf,Yes,Yes,"eBau Aargau, Smart Service Portal","Maps, infrastructures and territorial planning",aargau,"eBau Aargau, Smart Service Portal","The page provides FAQs and support information for eBau Aargau, a digital service for building permit applications. It also mentions the Smart Service Portal for technical support.","The page provides a FAQ and support for the eBau Aargau software, which is used for electronic building permit processes."
https://www.agi.dij.be.ch/de/start/geoportal/datenmodelle/beschreibung-kantonaler-datenmodelle.html,"PDF, Webpage","https://geofiles.be.ch/internet/geo/dm/dm01av_be/agi-dm01-be-schulung-de.pdf
https://geofiles.be.ch/internet/geo/dm/dm01av_be/agi-dm01avbe11-de.pdf
https://oerebfiles.apps.be.ch/docs/datenmodelle/dm16/Handbuch_DM16NplBE_V1_7_20180301.pdf
https://oerebfiles.apps.be.ch/docs/datenmodelle/dm16/AnhangHandbuchDM16NplBE_de.pdf
https://oerebfiles.apps.be.ch/docs/datenmodelle/dm16/Darstellungsempfehlung_DM16_d-V4.pdf
https://oerebfiles.apps.be.ch/docs/datenmodelle/dm16/OEREBK_BE_Anleitung_Darstellungsmodell_DM16NplBE_v2_DE.pdf
https://oerebfiles.apps.be.ch/docs/datenmodelle/dm16/%C3%96REBK_BE_DokumentationQualit%C3%A4tspr%C3%BCfungenDM16_D.pdf
https://geofiles.be.ch/internet/geo/dm/dmrpe_be/DMRPE-BE-datenmodell-leitfaden-de.pdf
https://geofiles.be.ch/internet/geo/dm/dmrpe_be/RPE-EBBE-berechnung-energiebedarf-kurzfassung-2020.pdf",Yes,Yes,"DM.01-AV-BE, DM.16-Npl-BE, Nutzungsplanung_BE_V1_0, DMRPE-BE, GB2AVCapi, LKMap","Maps, infrastructures and territorial planning",bern,"DM.01-AV-BE, DM.16-Npl-BE, Nutzungsplanung_BE_V1_0, DMRPE-BE, GB2AVCapi, LKMap","The page provides detailed information on various data models used for different purposes, including land surveying, land use planning, and energy planning.",Provides descriptions and guidelines for various kanton-level data models related to mapping and infrastructure.
https://oereb.lu.ch/,Video,,Yes,No,ÖREB-Kataster,"Maps, infrastructures and territorial planning",lucerne,,,"The page provides information on the ÖREB Cadastre, an official system detailing public-law property restrictions in the Canton of Lucerne."
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/geoportal/video-anleitungen/,Video,,Yes,No,QGIS,"Maps, infrastructures and territorial planning",solothurn,QGIS,"The page offers video tutorials for using QGIS software, including data transformation and map creation techniques.",The page offers video tutorials on using QGIS for various geospatial transformations and tasks.
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/digitale-services/eplanung-hilfe-infos/haeufig-gestellte-fragen,Webpage,https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/digitale-services/eplanung-hilfe-infos/erklaervideos,Yes,Yes,ePlanung,"Maps, infrastructures and territorial planning",aargau,"ePlanung, Smart Service Portal","The page provides comprehensive FAQs about ePlanung, a digital service for spatial planning, and mentions the Smart Service Portal for account management.","Provides a comprehensive FAQ about ePlanung, a digital service for spatial planning in the Canton of Aargau."
https://geoportal.lu.ch/Geodaten,Webpage,"https://geoportal.lu.ch/geodaten/Anleitung
https://geoportal.lu.ch/faq",Yes,Yes,"Geodatenshop, WMS, WFS","Maps, infrastructures and territorial planning",lucerne,"Geodatenshop, WMS, WFS","The page introduces a new Geodatenshop that provides various geospatial data in multiple formats, including Web Map Services (WMS) and Web Feature Services (WFS).",The page offers a Geodata shop providing various geospatial data formats.
https://www.geo.bs.ch/mapbs/mapbs-einbinden.html,Webpage,"https://map.geo.bs.ch/static/api/apihelp/
https://www.geo.bs.ch/dam/jcr:59300b55-5503-42c7-aa3e-c4d434375d39/Parametrisierter_Aufruf_MapBS_v4.pdf",Yes,Yes,MapBS,"Maps, infrastructures and territorial planning",basel_stadt,MapBS,The page provides instructions on how to embed MapBS into websites using JavaScript API or iFrame.,"The page provides a guide on how to embed MapBS, a mapping software, into websites."
https://www.geo.bs.ch/geodaten/geodienste/wmsbs/hilfe.html,Webpage,,Yes,No,"WMS, QGIS, ArcGIS, AutoCAD, Leaflet","Maps, infrastructures and territorial planning",basel_stadt,"WMS, QGIS, ArcGIS, AutoCAD, Leaflet","The page provides detailed instructions for integrating WMS services into various software platforms like QGIS, ArcGIS, AutoCAD, and Leaflet.","The page provides a guide on how to integrate WMS services into various software platforms like QGIS, ArcGIS, and AutoCAD."
https://www.geo.bs.ch/geodaten/geodienste/wmtsbs/hilfe.html,Webpage,,Yes,No,"WMTS, QGIS, ArcGIS, Leaflet","Maps, infrastructures and territorial planning",basel_stadt,"WMTS, QGIS, ArcGIS, Leaflet","The page provides instructions for integrating WMTS services into various software platforms like QGIS, ArcGIS, and Leaflet.",The page provides guidance on integrating WMTS services into various GIS software.
https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-erklaert/faq,Webpage,https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen/interaktive-karten-zum-klicken,Yes,Yes,ZugMap.ch,"Maps, infrastructures and territorial planning",zug,ZugMap.ch,"The page contains frequently asked questions about the use of ZugMap.ch, including instructions for its operation.","Provides FAQs and terms related to geoinformation, including guides for using ZugMap.ch and other geodata services."
https://www.fr.ch/de/find/vga/datei/richtlinien-dokumentationen-und-links-av,Webpage,"https://www.fr.ch/de/find/vga/richtlinien-dokumentationen-und-links-av/datenmodelle
https://www.fr.ch/de/find/vga/richtlinien-dokumentationen-und-links-av/stand-der-digitalen-av-geodaten
https://www.fr.ch/de/find/vga/richtlinien-dokumentationen-und-links-av/zugriff-auf-geodaten-der-amtlichen-vermessung",No,Yes,DSK2,"Maps, infrastructures and territorial planning",freiburg,"DSK2,VGA-Express",The page provides guidelines and documentation for official surveying (AV) and mentions software tools such as DSK2 and VGA-Express.,"The page provides various guidelines and links, including a user manual for DSK2 related to official surveying."
