page_link,canton,page_content,software_name,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=91d81898-1c88-4fd9-a31c-51eb9d1d7152_de,aargau,"Discusses a drumming workshop for schools, aimed at team-building and musical education.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=7e4261ae-8d84-408e-b2b8-343db27ef9d7_de,aargau,"The page is about a film project for school classes, focusing on various aspects of filmmaking.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=544d6779-5abc-4fc1-a090-7fde98c20f2c_de,aargau,The page is about an educational program where students explore construction as an artistic motif using large elements like gears.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=40ce33a3-802f-4c44-b3b9-7a457defc7be_de,aargau,The page is about a workshop for students on comic drawing.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=1b29df9a-7763-4633-a0f9-1bdb6187fb09_de,aargau,"The page offers educational programs for school classes in the Canton of Aargau, focusing on friendship, diversity, and self-appreciation through storytelling and creative activities.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/staatsarchiv/veranstaltungen-weiterbildung,aargau,"Discusses events, tours, and educational programs offered by the Aargau State Archives.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/staatsarchiv/beratung-archivwesen/digitale-langzeitarchivierung,aargau,"The page discusses the challenges and principles of long-term digital archiving, including the role of software and hardware.",,Yes,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/kantonsbibliothek/recherche-und-forschung/supportformular,aargau,"The page is a support form for various platforms and media types, including software-related queries.",,Yes,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/kantonsbibliothek/recherche-und-forschung,aargau,"Provides information on various digital resources, including e-books and databases, accessible through the Kantonsbibliothek.",,Yes,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/bibliotheksfoerderung/informationsplattform/bibliothek-als-raum?dc=a6eb1be2-a7de-4b1e-a4df-d13a3df5ce58_de,aargau,The page appears to be a login portal for electronic services of the cantonal administration.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/archaeologie/sehenswuerdigkeiten-fundorte/aargauer-pfahlbauten/podcast-riesi?dc=679ac7d3-87a3-40ed-88fb-8966e9fbf39d_de,aargau,Discusses archaeological findings and research related to Bronze Age houses in Switzerland.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/archaeologie/sehenswuerdigkeiten-fundorte?dc=5ce63aa2-3fed-4f90-95ce-21f3eeaf28fc_de,aargau,Discusses the archaeological features and history of the Burgruine Alt Homberg.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/archaeologie/sehenswuerdigkeiten-fundorte?dc=10005055-3dd6-4aa5-b8c7-6c25982cd128_de,aargau,"The page describes a nearly fully preserved Roman theater located in Lenzburg, detailing its history and significance.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/archaeologie/ausgrabungen-untersuchungen?dc=eb0f6dbc-7bdb-4bdc-acb7-f2993233c507_de,aargau,Discusses an archaeological field course involving volunteers in Gebenstorf-Steinacher.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/archaeologie/ausgrabungen-untersuchungen?dc=ca3cdddf-1e16-42c6-bf77-9a5f0ddd6aed_de,aargau,The page discusses an archaeological field course where volunteers learn about excavation techniques and the history of the site.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kultur/kulturfoerderung/digiculture/digiexperts?dc=044d093a-0205-4eed-85fe-139fa87ebd16_de,aargau,"The page profiles Anna Flurina Kälin, who specializes in digital culture dissemination and software development, particularly in AR and VR.",,Yes,No,No,,
https://www.ag.ch/de/verwaltung/bks/kindergarten-volksschule/sonderpaedagogik-foerderangebote/verstaerkte-massnahmen/regelschulung,aargau,The page discusses educational support measures for children and adolescents with disabilities.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kindergarten-volksschule/sonderpaedagogik-foerderangebote/besondere-foerderung/psychomotorik-therapie,aargau,The page provides information on psychomotor therapy for children in kindergarten and elementary school.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/kindergarten-volksschule/sonderpaedagogik-foerderangebote/besondere-foerderung/logopaedie-legasthenietherapie,aargau,The page discusses speech therapy and dyslexia therapy for children.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/hochschulen/stipendien,aargau,"Discusses scholarships and loans for education in Kanton Aargau, mentions an online portal for applications but not specifically about software.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/lehre/extranet-berufsbildung,aargau,"The page provides information on a secure area for vocational training and middle schools, focusing on accounting, qualification procedures, and school management.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/lehre/betriebliche-bildung/lehrvertrag-lehrvertragsaenderungen,aargau,"The page provides information on the uniform apprenticeship contract that must be approved by the Department of Vocational Training and Middle School, covering topics like duration, salary, and working hours.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/bildung-fuer-erwachsene/foerderung-von-grundkompetenzen,aargau,"The page discusses the promotion of basic competencies in areas like language, mathematics, and information and communication technologies for adults.",,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/berufsvorbereitung-zwischenloesungen/angebote-fuer-jugendliche/anlaufstelle-wegweiser,aargau,The page provides information on how young people can register for transitional solutions between obligatory schooling and vocational training.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/berufsvorbereitung-zwischenloesungen/angebote-fuer-jugendliche,aargau,The page offers various programs and services to assist young people in transitioning from school to vocational training or employment.,,No,No,No,,
https://www.ag.ch/de/ueber-uns/rechtliche-hinweise/google-analytics,aargau,Discusses the use of Google Analytics for website analysis and the types of data collected.,,Yes,No,No,,
https://www.ag.ch/de/ueber-uns/rechtliche-hinweise,aargau,"The page provides legal notices, including copyright and data protection policies, for the Canton of Aargau's website.",,No,No,No,,
https://www.ag.ch/de/ueber-uns/barrierefreiheit,aargau,"The page discusses the accessibility features of the Kanton Aargau website, mentioning web technologies like HTML5, CSS3, and WAI-ARIA.",,Yes,No,No,,
https://www.ag.ch/de/themen/smartaargau/beispiele-smarter-dienstleistungen,aargau,"The page discusses various digital initiatives, including Voicebot technology, Building Information Modeling (BIM), and digital solutions for public transport and migration services.","AGVE-Web-Portal, Amtsblatt 4.0, eAnhörungen, eBau Aargau, E-Dossier Asylunterbringung, eKlientenadministration SHW (ELWIS) with Fachapplikation CONNET, Zisoft Web, ePolice, E-Rechnungen (ELBA), eUmzug, Erfassung Schutzraumeigentümer, JUST-VU, Lehrbetriebsportal, Smart Service Portal, Sportfonds-Gesuchsportal, Stipendienportal",Yes,No,Yes,Webpage,
https://www.ag.ch/de/themen/mangellage,aargau,Provides information on energy-saving tips and contacts for questions related to energy and supply shortages.,,No,No,No,,
https://www.ag.ch/de/themen/klimawandel/mein-beitrag/fuer-gemeinden,aargau,The page discusses how communities can plan and conduct sustainable events.,,No,No,No,,
https://www.ag.ch/de/themen/klimawandel/klimastrategie-kanton-aargau/massnahmenplan-klima?dc=178d807a-3bcd-406d-8ba7-a279d0583323_de,aargau,Discusses the importance of water retention in soil and strategies for sustainable agriculture.,,No,No,No,,
https://www.ag.ch/de/themen/klimawandel/klimastrategie-kanton-aargau/klima-metrik,aargau,The page discusses the metrics and indicators used to monitor the progress of climate strategy in Kanton Aargau.,,No,No,No,,
https://www.ag.ch/de/themen/hitze-und-trockenheit/gesundheitstipps-bei-hitze,aargau,The page provides health tips for dealing with heat and high temperatures.,,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/wirtschaft-und-gewerbe/unternehmen/regelmaessige-betriebstestungen,aargau,The page provides information on regular testing in businesses as part of the Canton of Aargau's efforts to combat the COVID-19 pandemic.,,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/wirtschaft-und-gewerbe/schutzkonzepte/allgemeine-erlaeuterungen,aargau,Discusses COVID-19 safety measures for businesses and events in the Canton of Aargau.,,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/massnahmen-und-verhaltensempfehlungen/vorgehen-bei-einer-moeglichen-ansteckung,aargau,"The page provides guidelines on how to proceed if one has been in contact with a person who has tested positive for COVID-19, but it is not related to software.",,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/massnahmen-und-verhaltensempfehlungen/reisende/einreise-aus-staaten-oder-gebieten-mit-erhoehtem-infektionsrisiko/bestaetigungsmail-fremdsprachen/deutsch,aargau,"The page provides guidelines for travelers entering Switzerland from areas with increased infection risk, including quarantine requirements.",,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/massnahmen-und-verhaltensempfehlungen/quarantaeneerleichterungen,aargau,The page discusses quarantine relief measures for essential service providers in the Canton of Aargau.,,No,No,No,,
https://www.ag.ch/de/themen/coronavirus/covid-zertifikat/impfung-schweiz,aargau,The page provides information on how to order various types of Covid-19 certificates in the Canton of Aargau.,,Yes,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=waffenerwerbsschein-beantragen-4cb753b7-736e-4f35-8c55-5a67dd8996ce_de,aargau,"Provides information on how to apply for a firearms acquisition permit, mentions a software update related to layout changes in the permit.",,,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=stipendien-und-darlehen-beantragen-9a437bdd-98dd-4539-99c8-18a323290f08_de,aargau,The page provides information on how to apply for scholarships and loans for education in the Kanton Aargau.,,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=referendumsbegehren-einreichen-27f74148-5e9a-42e3-bc79-56bfee1f5981_de,aargau,"The page provides information on how to submit a referendum request, including the required forms and procedures.",,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=online-fahrzeug-disposition-fuer-garagen-88493721-6d4d-4690-a3cc-d4e6befde20b_de,aargau,Discusses an electronic vehicle disposition service for garages.,,Yes,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=mieterwechsel-melden-(drittmeldepflicht)-d653677f-d58e-48d5-80ba-04c9c24ae802_de,aargau,"The page provides information on how property owners can electronically report tenant changes, including the requirements and process.",Drittmeldepflicht,No,No,Yes,Webpage,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=kollektivgesellschaft-neueintragung-bbe4158a-06bc-4d53-8f83-a812e6de9b16_de,aargau,The page provides information on the requirements and procedures for registering a new collective society in the Canton of Aargau.,,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=katasterplan-bestellen-3c95bd5b-88ab-48de-ab9c-aa6b5f51a675_de,aargau,The page provides information on how to order a certified cadastral plan and access geodata.,AGIS,No,No,Yes,"Webpage, PDF",
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=fuer-zwischenloesung-nach-obligatorischer-schulzeit-anmelden-f0df4b85-ee60-4e7d-9872-dc4d78d9811c_de,aargau,"Provides information on how to register for interim solutions after compulsory schooling, including the use of the ""Wegweiser"" online platform for the application process.",,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=einsichtsgesuch-in-archivgut-des-staatsarchivs-waehrend-schutzfrist-stellen-203a2a62-28b6-4cc3-b17f-589b78b44655_de,aargau,The page provides information on how to request access to archival materials during their protection period in the Canton of Aargau.,,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=dem-staatsarchiv-akten-anbieten-500b2719-6940-4869-aeeb-c596a45bcca1_de,aargau,"Outlines the procedure for offering records to the State Archive of Aargau, including steps for both governmental and private entities.",,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=budget-fuer-anerkannte-behinderten-und-betreuungseinrichtung-einreichen-811c49d2-9192-4a10-8243-c80641e84c60_de,aargau,The page provides information on how recognized care facilities can submit their budgets electronically.,,No,No,No,,
